,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,ClosedDate,label,length
1029,402,71,66346,"Note: this question is from  has_numeric  and now is of only historic interest. What's the best way to create an iPhone application that runs in landscape mode from the start, regardless of the position of the device? Both programmatically and using the Interface Builder.","iPhone app in landscape mode, 2008 systems",9,2,2530953.0,136.0,2008-08-02 10:47:08,,1,272
1030,549,3721,388921,"Form-based authentication for websites We believe that Stack Overflow should not just be a resource for very specific technical questions, but also for general guidelines on how to solve variations on common problems. ""Form based authentication for websites"" should be a fine topic for such an experiment. It should include topics such as: How to log in How to remain logged in How to store passwords Using secret questions Forgotten username/password functionality OpenID ""Remember me"" checkbox Browser autocompletion of usernames and passwords Secret URLs (public URL protected by digest) Checking password strength E-mail validation and much more about form based authentication ... It should not include things like: roles and authorization HTTP basic authentication Please help us by Suggesting subtopics Submitting good articles about this subject Editing the official answer",The definitive guide to form-based website authentication,14,11,477578.0,136.0,2008-08-02 19:51:50,,1,881
1031,564,136,125151,"I was just sitting at my local Borders sipping coffee and reading More Joel on Software (for free) when I came across Joel Spolsky saying something about a particular type of programmer knowing the difference between an int and an Integer in Java/C# (Object Oriented Programming Languages). After a quick 'brain check,' I realized, to my dismay, that I didn't know the answer.",What is the difference between an int and an Integer in Java and C#?,17,2,566.0,25.0,2008-08-02 21:47:34,,1,376
1032,626,268,60545,"In Ruby  has_numeric . has_numeric , there are subtle differences between proc/lambda on the one hand, and has_codeblock on the other. What are those differences? Can you give guidelines on how to decide which one to choose? In Ruby  has_numeric . has_numeric , proc and lambda are different. What's the deal?","When to use lambda, when to use Proc.new?",14,2,723.0,136.0,2008-08-03 06:40:54,,1,309
1033,650,73,41541,I would like the version property of my application to be incremented for each build but I'm not sure on how to enable this functionality in Visual Studio ( has_numeric / has_numeric ). I have tried to specify the AssemblyVersion as  has_numeric . has_numeric .* but it doesn't get me exactly what I want. I'm also using a settings file and in earlier attempts when the assembly version changed my settings got reset to the default since the application looked for the settings file in another directory. I would like to be able to display a version number in the form of  has_numeric . has_numeric . has_numeric  so when a user finds a problem I can log the version they are using as well as tell them to upgrade if they have an old release. A short explanation of how the versioning works would also be appreciated. When does the build and revision number get incremented?,Automatically update version number,6,1,655.0,143.0,2008-08-03 11:12:52,,1,874
1034,752,357,213957,"One may not always know the Type of an object at compile-time, but may need to create an instance of the Type. How do you get a new object instance from a Type?",Get a new object instance from a Type,12,0,755.0,192.0,2008-08-03 16:29:03,,1,160
1035,773,205,86900,"I haven't been able to find an understandable explanation of how to actually use Python's has_codeblock function. What I'm trying to do is this: Take a list - in this case, the children of an objectified has_codeblock element Divide it into groups based on some criteria Then later iterate over each of these groups separately. I've reviewed the documentation , and the examples , but I've had trouble trying to apply them beyond a simple list of numbers. So, how do I use of has_codeblock ? Is there another technique I should be using? Pointers to good ""prerequisite"" reading would also be appreciated.",How do I use Python's itertools.groupby()?,8,0,7286.0,207.0,2008-08-03 18:27:09,,1,604
1036,845,76,32571,"Suppose I have the following CSS rule in my page: has_codeblock How can I detect which one of the defined fonts was used in the user's browser? Edit for people wondering why I want to do this: The font I'm detecting contains glyph's that are not available in other fonts and when the user does not have the font I want to display a link asking the user to download that font so they can use my web application with the correct font. Currently I am displaying the download font link for all users, I want to only display this for people who do not have the correct font installed.",How can I detect which font was used in a web page?,9,2,849.0,238.0,2008-08-03 21:42:37,,1,579
1037,871,394,491060,"I've been using Subversion for a few years and after using SourceSafe , I just love Subversion. Combined with TortoiseSVN , I can't really imagine how it could be any better. Yet there's a growing number of developers claiming that Subversion has problems and that we should be moving to the new breed of distributed version control systems, such as Git . How does Git improve upon Subversion?",Why is Git better than Subversion?,30,11,875.0,203.0,2008-08-03 22:38:29,,1,393
1038,879,100,66909,Are PHP variables passed by value or by reference?,Are PHP Variables passed by value or by reference?,12,1,885.0,58.0,2008-08-03 22:51:41,,1,50
1039,888,381,272920,How do you debug PHP scripts? I am aware of basic debugging such as using the Error Reporting. The breakpoint debugging in PHPEclipse is also quite useful. What is the best (in terms of fast and easy) way to debug in phpStorm or any other IDE?,How do you debug PHP scripts?,29,14,890.0,131.0,2008-08-03 23:18:21,,1,243
1040,935,70,138268,Attempting to insert an escape character into a table results in a warning. For example: has_codeblock Produces the warning: has_codeblock ( Using PSQL  has_numeric . has_numeric  ) Anyone know how to get around this?,String literals and escape characters in postgresql,6,0,938.0,246.0,2008-08-04 01:00:24,,1,217
1041,972,324,89396,"I've read that it is possible to add a method to an existing object (e.g. not in the class definition) in Python , I think this is called Monkey Patching (or in some cases Duck Punching ). I understand that it's not always a good decision to do so. But, how might one do this? UPDATE  has_numeric / has_numeric / has_numeric   has_numeric : has_numeric : has_numeric  EST: That looks like a good answer John Downey, I tried it but it appears that it ends up being not a true method. Your example defines the new patch function with an argument of has_codeblock , but if you write actual code that way, the now patched class method asks for an argument named has_codeblock (it doesn't automagically recognize it as the object to which it is supposed to bind, which is what would happen if defined within the class definition), meaning you have to call has_codeblock instead of just has_codeblock if you want the same functionality as a true method. It looks like Python isn't really treating it as a method, but more just as a variable which happens to be a function (and as such is callable). Is there any way to attach an actual method to a class? Oh, and Ryan, that isn't exactly what I was looking for (it isn't a builtin functionality), but it is quite cool nonetheless.",Adding a Method to an Existing Object Instance,16,3,2982.0,145.0,2008-08-04 02:17:51,,1,1274
1042,1005,190,41843,"Often while editing config files, I'll open one with vi and then when I go to save it realize that I didn't type has_codeblock Is there any way to give vi sudo privileges to save the file? I seem to recall seeing something about this while looking up some stuff about vi a while ago, but now I can't find it.",Getting root permissions on a file inside of vi?,11,1,37042.0,85.0,2008-08-04 03:34:02,,1,308
